id,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,reanalysis_dew_point_temp_k_back_2,reanalysis_specific_humidity_g_per_kg_back_2,station_avg_temp_c_back_2,station_min_temp_c_back_2,reanalysis_dew_point_temp_k_back_1,reanalysis_specific_humidity_g_per_kg_back_1,station_avg_temp_c_back_1,station_min_temp_c_back_1,reanalysis_dew_point_temp_k_back_3,reanalysis_specific_humidity_g_per_kg_back_3,station_avg_temp_c_back_3,station_min_temp_c_back_3,reanalysis_dew_point_temp_k_back_4,reanalysis_specific_humidity_g_per_kg_back_4,station_avg_temp_c_back_4,station_min_temp_c_back_4,a_back_5,b_back_5,c_back_5,d_back_5,a_back_6,b_back_6,c_back_6,d_back_6,a_back_7,b_back_7,c_back_7,d_back_7,a_back_8,b_back_8,c_back_8,d_back_8
380,0.008933333,0.046675,0.1411,0.1585714,57.65,299.84,299.9928571,296.5728571,301.9,298.1,42.79,82.39285714,57.65,17.98857143,2.471428571,28.28571429,6.614285714,32.8,23.9,53.4,296.7042857,18.18285714,27.98571429,22.8,296.6585714,18.09142857,28.41428571,24.4,296.8042857,18.30857143,28.72857143,25,297.4142857,19.04428571,28.95714286,24.4,297.2471429,18.82857143,28.9,25,296.3857143,17.82857143,28.4,23.9,297.2685714,18.81428571,27.58571429,21.7,296.7871429,18.31,28.5,23.3
381,0.053516667,0.11135,0.1741857,0.1446,20.35,299.7614286,299.8,296.6585714,301.8,298.2,45.7,83.28,20.35,18.09142857,2.028571429,28.41428571,6.514285714,32.2,24.4,52.3,296.8042857,18.30857143,28.72857143,25,296.7042857,18.18285714,27.98571429,22.8,297.4142857,19.04428571,28.95714286,24.4,297.2471429,18.82857143,28.9,25,296.3857143,17.82857143,28.4,23.9,297.2685714,18.81428571,27.58571429,21.7,296.7871429,18.31,28.5,23.3,296.4357143,17.92714286,27.35714286,22.8
382,0.06065,0.08936667,0.1869714,0.2091857,94.72,300.2657143,300.3357143,296.7042857,302.5,298.8,35.9,81.14285714,94.72,18.18285714,2.1,27.98571429,6.442857143,32.2,22.8,50,297.4142857,19.04428571,28.95714286,24.4,296.8042857,18.30857143,28.72857143,25,297.2471429,18.82857143,28.9,25,296.3857143,17.82857143,28.4,23.9,297.2685714,18.81428571,27.58571429,21.7,296.7871429,18.31,28.5,23.3,296.4357143,17.92714286,27.35714286,22.8,296.3042857,17.81857143,27.7,23.9
383,0.1072,0.1159667,0.2084,0.1735571,8.83,300.1385714,300.1214286,296.8042857,302,298.5,35.9,82.22,8.83,18.30857143,2.071428571,28.72857143,6.585714286,32.8,25,17,297.2471429,18.82857143,28.9,25,297.4142857,19.04428571,28.95714286,24.4,296.3857143,17.82857143,28.4,23.9,297.2685714,18.81428571,27.58571429,21.7,296.7871429,18.31,28.5,23.3,296.4357143,17.92714286,27.35714286,22.8,296.3042857,17.81857143,27.7,23.9,296.1014286,17.55142857,28.38571429,24.4
384,0.03495,0.0815,0.1973143,0.1827714,11.47,300.5485714,300.7214286,297.4142857,302.6,298.9,46.4,83.16428571,11.47,19.04428571,2.585714286,28.95714286,6.128571429,32.8,24.4,15.8,296.3857143,17.82857143,28.4,23.9,297.2471429,18.82857143,28.9,25,297.2685714,18.81428571,27.58571429,21.7,296.7871429,18.31,28.5,23.3,296.4357143,17.92714286,27.35714286,22.8,296.3042857,17.81857143,27.7,23.9,296.1014286,17.55142857,28.38571429,24.4,295.6957143,17.09571429,27.74285714,23.9
385,-0.049,0.01545,0.1992286,0.1866286,86.14,300.6828571,300.8071429,297.2471429,303.6,299,36.89,81.80857143,86.14,18.82857143,2.585714286,28.9,6.671428571,34.4,25,18.1,297.2685714,18.81428571,27.58571429,21.7,296.3857143,17.82857143,28.4,23.9,296.7871429,18.31,28.5,23.3,296.4357143,17.92714286,27.35714286,22.8,296.3042857,17.81857143,27.7,23.9,296.1014286,17.55142857,28.38571429,24.4,295.6957143,17.09571429,27.74285714,23.9,295.3457143,16.76428571,27.34285714,22.8
386,0.12258,0.09823333,0.1432143,0.1434143,13.18,300.42,300.5142857,296.3857143,302.6,298,39.6,78.78,13.18,17.82857143,2.4,28.4,6.742857143,32.2,23.9,25.4,296.7871429,18.31,28.5,23.3,297.2685714,18.81428571,27.58571429,21.7,296.4357143,17.92714286,27.35714286,22.8,296.3042857,17.81857143,27.7,23.9,296.1014286,17.55142857,28.38571429,24.4,295.6957143,17.09571429,27.74285714,23.9,295.3457143,16.76428571,27.34285714,22.8,296.3128571,17.73857143,27.32857143,23.9
387,0.1123,0.1054,0.2000571,0.1438857,46.15,300.1328571,300.2071429,297.2685714,302.6,298.7,39,84.43714286,46.15,18.81428571,2.128571429,27.58571429,6.757142857,32.2,21.7,31.2,296.4357143,17.92714286,27.35714286,22.8,296.7871429,18.31,28.5,23.3,296.3042857,17.81857143,27.7,23.9,296.1014286,17.55142857,28.38571429,24.4,295.6957143,17.09571429,27.74285714,23.9,295.3457143,16.76428571,27.34285714,22.8,296.3128571,17.73857143,27.32857143,23.9,296.3371429,17.77142857,27.25714286,23.9
388,0.0019,0.095825,0.09027143,0.0999,70.29,300.5642857,300.7357143,296.7871429,303.2,298.5,26,80.08428571,70.29,18.31,2.642857143,28.5,7.3,33.3,23.3,44.4,296.3042857,17.81857143,27.7,23.9,296.4357143,17.92714286,27.35714286,22.8,296.1014286,17.55142857,28.38571429,24.4,295.6957143,17.09571429,27.74285714,23.9,295.3457143,16.76428571,27.34285714,22.8,296.3128571,17.73857143,27.32857143,23.9,296.3371429,17.77142857,27.25714286,23.9,295.5757143,17.00142857,26.67142857,23.3
389,-0.01515,0.0831,0.2018667,0.2107333,99.33,299.4785714,299.4357143,296.4357143,302.9,297.6,182,83.57571429,99.33,17.92714286,1.842857143,27.35714286,6.428571429,31.1,22.8,6.3,296.1014286,17.55142857,28.38571429,24.4,296.3042857,17.81857143,27.7,23.9,295.6957143,17.09571429,27.74285714,23.9,295.3457143,16.76428571,27.34285714,22.8,296.3128571,17.73857143,27.32857143,23.9,296.3371429,17.77142857,27.25714286,23.9,295.5757143,17.00142857,26.67142857,23.3,295.1528571,16.53,26.75714286,21.7
390,-0.006625,0.1966,0.3152429,0.2916429,80.85,299.6085714,299.8428571,296.3042857,302.3,296.4,27.34,82.23428571,80.85,17.81857143,3.342857143,27.7,5.885714286,32.8,23.9,8.7,295.6957143,17.09571429,27.74285714,23.9,296.1014286,17.55142857,28.38571429,24.4,295.3457143,16.76428571,27.34285714,22.8,296.3128571,17.73857143,27.32857143,23.9,296.3371429,17.77142857,27.25714286,23.9,295.5757143,17.00142857,26.67142857,23.3,295.1528571,16.53,26.75714286,21.7,294.7957143,16.14571429,26.57142857,22.2
391,-0.0108875,0.1695,0.2978143,0.2102,0.78,300.3814286,300.55,296.1014286,302.3,298.1,7.27,77.53285714,0.78,17.55142857,2.7,28.38571429,5.814285714,32.8,24.4,0,295.3457143,16.76428571,27.34285714,22.8,295.6957143,17.09571429,27.74285714,23.9,296.3128571,17.73857143,27.32857143,23.9,296.3371429,17.77142857,27.25714286,23.9,295.5757143,17.00142857,26.67142857,23.3,295.1528571,16.53,26.75714286,21.7,294.7957143,16.14571429,26.57142857,22.2,295.3514286,16.70428571,26.71428571,22.2
392,0.07745,0.18305,0.1989571,0.1767429,2.08,300.0314286,300.0928571,295.6957143,301.9,298.6,9.5,77.30714286,2.08,17.09571429,2.042857143,27.74285714,6.114285714,31.1,23.9,27.1,296.3128571,17.73857143,27.32857143,23.9,295.3457143,16.76428571,27.34285714,22.8,296.3371429,17.77142857,27.25714286,23.9,295.5757143,17.00142857,26.67142857,23.3,295.1528571,16.53,26.75714286,21.7,294.7957143,16.14571429,26.57142857,22.2,295.3514286,16.70428571,26.71428571,22.2,295.0735715,16.425,26.64285714,22.2
393,0.0695,0.12345,0.1481429,0.1022714,18.83,299.6871429,299.7928571,295.3457143,302.6,297.9,9,77.16285714,18.83,16.76428571,2.242857143,27.34285714,7.4,32.8,22.8,34.6,296.3371429,17.77142857,27.25714286,23.9,296.3128571,17.73857143,27.32857143,23.9,295.5757143,17.00142857,26.67142857,23.3,295.1528571,16.53,26.75714286,21.7,294.7957143,16.14571429,26.57142857,22.2,295.3514286,16.70428571,26.71428571,22.2,295.0735715,16.425,26.64285714,22.2,295.03,16.36285714,26.35714286,22.8
394,0.073475,-0.1026,0.2017857,0.1477857,50.55,299.4914286,299.5285714,296.3128571,301.8,298,40.5,82.76571429,50.55,17.73857143,1.8,27.32857143,6,31.1,23.9,6.1,295.5757143,17.00142857,26.67142857,23.3,296.3371429,17.77142857,27.25714286,23.9,295.1528571,16.53,26.75714286,21.7,294.7957143,16.14571429,26.57142857,22.2,295.3514286,16.70428571,26.71428571,22.2,295.0735715,16.425,26.64285714,22.2,295.03,16.36285714,26.35714286,22.8,294.8528571,16.20857143,24.88571429,20.6
395,0.2192,0.1606,0.1749286,0.2117571,4.76,299.62,299.7,296.3371429,301.9,297.9,42.9,82.27,4.76,17.77142857,2.2,27.25714286,5.671428571,30.6,23.9,81.8,295.1528571,16.53,26.75714286,21.7,295.5757143,17.00142857,26.67142857,23.3,294.7957143,16.14571429,26.57142857,22.2,295.3514286,16.70428571,26.71428571,22.2,295.0735715,16.425,26.64285714,22.2,295.03,16.36285714,26.35714286,22.8,294.8528571,16.20857143,24.88571429,20.6,294.51,15.88142857,25.61428571,21.1
396,0.0568,0.0661,0.3493143,0.3120714,3.01,299.4557143,299.5071429,295.5757143,301.3,298.2,14.7,79.39571429,3.01,17.00142857,1.871428571,26.67142857,6.614285714,31.7,23.3,39.9,294.7957143,16.14571429,26.57142857,22.2,295.1528571,16.53,26.75714286,21.7,295.3514286,16.70428571,26.71428571,22.2,295.0735715,16.425,26.64285714,22.2,295.03,16.36285714,26.35714286,22.8,294.8528571,16.20857143,24.88571429,20.6,294.51,15.88142857,25.61428571,21.1,294.19,15.56142857,26.54285714,22.2
397,0.138,-0.0448,0.2314143,0.2354714,0,300.1328571,300.35,295.1528571,302,298.8,0.3,74.28142857,0,16.53,2.671428571,26.75714286,8.257142857,32.2,21.7,0,295.3514286,16.70428571,26.71428571,22.2,294.7957143,16.14571429,26.57142857,22.2,295.0735715,16.425,26.64285714,22.2,295.03,16.36285714,26.35714286,22.8,294.8528571,16.20857143,24.88571429,20.6,294.51,15.88142857,25.61428571,21.1,294.19,15.56142857,26.54285714,22.2,293.9714286,15.36142857,26.58571429,21.1
398,0.0974,0.0001,0.2579571,0.2339,0,299.6385714,299.6642857,294.7957143,301.6,298.1,3.9,74.79571429,0,16.14571429,2.471428571,26.57142857,7.3,32.2,22.2,1.5,295.0735715,16.425,26.64285714,22.2,295.3514286,16.70428571,26.71428571,22.2,295.03,16.36285714,26.35714286,22.8,294.8528571,16.20857143,24.88571429,20.6,294.51,15.88142857,25.61428571,21.1,294.19,15.56142857,26.54285714,22.2,293.9714286,15.36142857,26.58571429,21.1,295.6285714,17.08857143,27.25714286,22.8
399,0.0663,0.075925,0.2132111,0.2257889,22.52,299.2142857,299.2857143,295.3514286,301.7,297.6,16.3,79.47,22.52,16.70428571,2.571428571,26.71428571,7.571428571,31.7,22.2,17.3,295.03,16.36285714,26.35714286,22.8,295.0735715,16.425,26.64285714,22.2,294.8528571,16.20857143,24.88571429,20.6,294.51,15.88142857,25.61428571,21.1,294.19,15.56142857,26.54285714,22.2,293.9714286,15.36142857,26.58571429,21.1,295.6285714,17.08857143,27.25714286,22.8,291.9014286,13.51285714,24.41428571,20
400,0.0455,0.0478,0.1239857,0.08344286,11.26,299.4264286,299.475,295.0735715,301.65,297.85,10.1,77.13285715,11.26,16.425,2.521428571,26.64285714,7.435714286,31.95,22.2,9.4,294.8528571,16.20857143,24.88571429,20.6,295.03,16.36285714,26.35714286,22.8,294.51,15.88142857,25.61428571,21.1,294.19,15.56142857,26.54285714,22.2,293.9714286,15.36142857,26.58571429,21.1,295.6285714,17.08857143,27.25714286,22.8,291.9014286,13.51285714,24.41428571,20,294.1142857,15.47714286,26.27142857,21.1
401,0.05076667,0.0341,0.2233714,0.1341571,10.59,298.8271429,298.9928571,295.03,300.7,297.2,44.4,79.63142857,10.59,16.36285714,2.157142857,26.35714286,6.142857143,31.7,22.8,33.3,294.51,15.88142857,25.61428571,21.1,294.8528571,16.20857143,24.88571429,20.6,294.19,15.56142857,26.54285714,22.2,293.9714286,15.36142857,26.58571429,21.1,295.6285714,17.08857143,27.25714286,22.8,291.9014286,13.51285714,24.41428571,20,294.1142857,15.47714286,26.27142857,21.1,293.5,14.93571429,25.61428571,21.1
402,-0.01615,-0.008225,0.2047143,0.1985714,106.97,297.6128571,297.6857143,294.8528571,300.2,296.4,53.2,84.69428571,106.97,16.20857143,1.885714286,24.88571429,5.857142857,29.4,20.6,152.4,294.19,15.56142857,26.54285714,22.2,294.51,15.88142857,25.61428571,21.1,293.9714286,15.36142857,26.58571429,21.1,295.6285714,17.08857143,27.25714286,22.8,291.9014286,13.51285714,24.41428571,20,294.1142857,15.47714286,26.27142857,21.1,293.5,14.93571429,25.61428571,21.1,294.6971429,16.08142857,25.81428571,21.1
403,0.1797,0.03345,0.2514571,0.1921,0,298.6114286,298.8,294.51,300.6,296.8,8.4,78.18285714,0,15.88142857,2.4,25.61428571,6.485714286,29.4,21.1,4.8,293.9714286,15.36142857,26.58571429,21.1,294.19,15.56142857,26.54285714,22.2,295.6285714,17.08857143,27.25714286,22.8,291.9014286,13.51285714,24.41428571,20,294.1142857,15.47714286,26.27142857,21.1,293.5,14.93571429,25.61428571,21.1,294.6971429,16.08142857,25.81428571,21.1,292.9071429,14.36714286,24.88571429,20.6
404,0.13155,0.045825,0.1461143,0.1313571,7.72,298.6942857,298.8571429,294.19,300.6,297,16.3,76.26142857,7.72,15.56142857,2.342857143,26.54285714,7.257142857,31.1,22.2,1.3,295.6285714,17.08857143,27.25714286,22.8,293.9714286,15.36142857,26.58571429,21.1,291.9014286,13.51285714,24.41428571,20,294.1142857,15.47714286,26.27142857,21.1,293.5,14.93571429,25.61428571,21.1,294.6971429,16.08142857,25.81428571,21.1,292.9071429,14.36714286,24.88571429,20.6,294.0985714,15.48,26.22857143,22.2
405,-0.0479,-0.0525,0.1274857,0.09734286,0,298.5785714,298.8071429,293.9714286,301.3,296.6,8.6,75.77714286,0,15.36142857,3.271428571,26.58571429,8.114285714,31.7,21.1,0,291.9014286,13.51285714,24.41428571,20,295.6285714,17.08857143,27.25714286,22.8,294.1142857,15.47714286,26.27142857,21.1,293.5,14.93571429,25.61428571,21.1,294.6971429,16.08142857,25.81428571,21.1,292.9071429,14.36714286,24.88571429,20.6,294.0985714,15.48,26.22857143,22.2,294.6285714,15.99857143,25.71428571,21.7
406,0.11825,0.0559,0.1819,0.1763143,142.6,299.0585714,299.25,295.6285714,302.2,296.7,18.5,81.61285714,142.6,17.08857143,2.957142857,27.25714286,6.9,32.2,22.8,79.2,294.1142857,15.47714286,26.27142857,21.1,291.9014286,13.51285714,24.41428571,20,293.5,14.93571429,25.61428571,21.1,294.6971429,16.08142857,25.81428571,21.1,292.9071429,14.36714286,24.88571429,20.6,294.0985714,15.48,26.22857143,22.2,294.6285714,15.99857143,25.71428571,21.7,294.2157143,15.63571429,26.02857143,21.7
407,0.035175,0.0754,0.2395714,0.2387,0,297.59,297.8357143,291.9014286,300.2,296.2,3.1,70.70142857,0,13.51285714,2.242857143,24.41428571,6.085714286,28.9,20,8.7,293.5,14.93571429,25.61428571,21.1,294.1142857,15.47714286,26.27142857,21.1,294.6971429,16.08142857,25.81428571,21.1,292.9071429,14.36714286,24.88571429,20.6,294.0985714,15.48,26.22857143,22.2,294.6285714,15.99857143,25.71428571,21.7,294.2157143,15.63571429,26.02857143,21.7,294.97,16.40285714,26.92857143,22.2
408,0.1545,0.0849,0.24338,0.1549833,0,298.8928571,299.1285714,294.1142857,300.6,297.8,1.1,75.01571429,0,15.47714286,2.285714286,26.27142857,7.942857143,31.1,21.1,6.4,294.6971429,16.08142857,25.81428571,21.1,293.5,14.93571429,25.61428571,21.1,292.9071429,14.36714286,24.88571429,20.6,294.0985714,15.48,26.22857143,22.2,294.6285714,15.99857143,25.71428571,21.7,294.2157143,15.63571429,26.02857143,21.7,294.97,16.40285714,26.92857143,22.2,293.5428571,15.01428571,25.6,21.7
409,0.06366667,0.09633333,0.1728429,0.1622143,0,297.6557143,297.7928571,293.5,301.1,295,10.3,77.92428571,0,14.93571429,2.842857143,25.61428571,7.257142857,32.2,21.1,7,292.9071429,14.36714286,24.88571429,20.6,294.6971429,16.08142857,25.81428571,21.1,294.0985714,15.48,26.22857143,22.2,294.6285714,15.99857143,25.71428571,21.7,294.2157143,15.63571429,26.02857143,21.7,294.97,16.40285714,26.92857143,22.2,293.5428571,15.01428571,25.6,21.7,295.8342857,17.23142857,26.87142857,22.8
410,0.109083335,0.0797,0.1391714,0.1625286,0,298.2785714,298.3857143,294.6971429,301.2,295.7,42.78,80.77857143,0,16.08142857,2.228571429,25.81428571,6.9,32.2,21.1,15.1,294.0985714,15.48,26.22857143,22.2,292.9071429,14.36714286,24.88571429,20.6,294.6285714,15.99857143,25.71428571,21.7,294.2157143,15.63571429,26.02857143,21.7,294.97,16.40285714,26.92857143,22.2,293.5428571,15.01428571,25.6,21.7,295.8342857,17.23142857,26.87142857,22.8,294.8271429,16.22142857,26.78571429,22.2
411,0.0604,0.08823333,0.2129286,0.2124143,0,298.1757143,298.3714286,292.9071429,300.4,296.2,0.6,72.64285714,0,14.36714286,2.514285714,24.88571429,7.014285714,28.9,20.6,27.7,294.6285714,15.99857143,25.71428571,21.7,294.0985714,15.48,26.22857143,22.2,294.2157143,15.63571429,26.02857143,21.7,294.97,16.40285714,26.92857143,22.2,293.5428571,15.01428571,25.6,21.7,295.8342857,17.23142857,26.87142857,22.8,294.8271429,16.22142857,26.78571429,22.2,295.11,16.50285714,27.14285714,22.2
412,0.084741668,0.0731,0.1881667,0.1685,0,298.5028571,298.6642857,294.0985714,300.7,296.5,21,76.67571429,0,15.48,2.557142857,26.22857143,6.9,31.1,22.2,16.5,294.2157143,15.63571429,26.02857143,21.7,294.6285714,15.99857143,25.71428571,21.7,294.97,16.40285714,26.92857143,22.2,293.5428571,15.01428571,25.6,21.7,295.8342857,17.23142857,26.87142857,22.8,294.8271429,16.22142857,26.78571429,22.2,295.11,16.50285714,27.14285714,22.2,297.0628571,18.61428571,27.91428571,23.3
413,0.0672,0.02766667,0.1485333,0.1277429,72.98,298.0442857,298.1928571,294.6285714,301.1,296.5,41.2,81.40571429,72.98,15.99857143,2.528571429,25.71428571,6.2,31.7,21.7,15.5,294.97,16.40285714,26.92857143,22.2,294.2157143,15.63571429,26.02857143,21.7,293.5428571,15.01428571,25.6,21.7,295.8342857,17.23142857,26.87142857,22.8,294.8271429,16.22142857,26.78571429,22.2,295.11,16.50285714,27.14285714,22.2,297.0628571,18.61428571,27.91428571,23.3,297.02,18.51142857,27.97142857,24.4
414,0.048,0.0652,0.09894286,0.1027714,12.01,297.8714286,298.2,294.2157143,300.8,295.6,19,80.19,12.01,15.63571429,3,26.02857143,6.357142857,31.7,21.7,10.7,293.5428571,15.01428571,25.6,21.7,294.97,16.40285714,26.92857143,22.2,295.8342857,17.23142857,26.87142857,22.8,294.8271429,16.22142857,26.78571429,22.2,295.11,16.50285714,27.14285714,22.2,297.0628571,18.61428571,27.91428571,23.3,297.02,18.51142857,27.97142857,24.4,296.3514286,17.76571429,27.85714286,23.9
415,0.0308,0.076,0.1139714,0.1258571,0,298.4728571,298.5785714,294.97,300.7,296.5,23.9,81.14571429,0,16.40285714,2.157142857,26.92857143,6.114285714,33.9,22.2,7.9,295.8342857,17.23142857,26.87142857,22.8,293.5428571,15.01428571,25.6,21.7,294.8271429,16.22142857,26.78571429,22.2,295.11,16.50285714,27.14285714,22.2,297.0628571,18.61428571,27.91428571,23.3,297.02,18.51142857,27.97142857,24.4,296.3514286,17.76571429,27.85714286,23.9,297.4514286,18.99142857,28.42857143,23.9
416,0.0671,0.09136667,0.1444857,0.1479571,22.22,297.7357143,297.7928571,293.5428571,299.8,296.2,24.3,77.71285714,22.22,15.01428571,2.157142857,25.6,5.857142857,29.4,21.7,73.4,294.8271429,16.22142857,26.78571429,22.2,295.8342857,17.23142857,26.87142857,22.8,295.11,16.50285714,27.14285714,22.2,297.0628571,18.61428571,27.91428571,23.3,297.02,18.51142857,27.97142857,24.4,296.3514286,17.76571429,27.85714286,23.9,297.4514286,18.99142857,28.42857143,23.9,296.4357143,17.85428571,28.1,23.9
417,0.1063,0.0461,0.2191857,0.2073286,71.64,299.5657143,299.8357143,295.8342857,301.5,298.2,11.7,80.07285714,71.64,17.23142857,2.357142857,26.87142857,6.9,31.1,22.8,16.3,295.11,16.50285714,27.14285714,22.2,294.8271429,16.22142857,26.78571429,22.2,297.0628571,18.61428571,27.91428571,23.3,297.02,18.51142857,27.97142857,24.4,296.3514286,17.76571429,27.85714286,23.9,297.4514286,18.99142857,28.42857143,23.9,296.4357143,17.85428571,28.1,23.9,296.9957143,18.47,28.21428571,23.9
418,0.0867,0.09693333,0.1582429,0.1198143,0,299.1328571,299.2928571,294.8271429,301.3,297.7,17.6,77.33142857,0,16.22142857,2.185714286,26.78571429,6.2,31.1,22.2,6.9,297.0628571,18.61428571,27.91428571,23.3,295.11,16.50285714,27.14285714,22.2,297.02,18.51142857,27.97142857,24.4,296.3514286,17.76571429,27.85714286,23.9,297.4514286,18.99142857,28.42857143,23.9,296.4357143,17.85428571,28.1,23.9,296.9957143,18.47,28.21428571,23.9,296.8471429,18.27857143,28.61428571,25
419,0.0965,0.04255,0.1317833,0.1003,55.76,299.2,299.4,295.11,302.9,296.6,10.3,78.40142857,55.76,16.50285714,3.628571429,27.14285714,7.014285714,33.9,22.2,7.1,297.02,18.51142857,27.97142857,24.4,297.0628571,18.61428571,27.91428571,23.3,296.3514286,17.76571429,27.85714286,23.9,297.4514286,18.99142857,28.42857143,23.9,296.4357143,17.85428571,28.1,23.9,296.9957143,18.47,28.21428571,23.9,296.8471429,18.27857143,28.61428571,25,296.9242857,18.39142857,28.38571429,22.8
420,-0.003,0.033625,0.1648667,0.1742,56.4,300.0242857,300.0857143,297.0628571,302.9,297.8,53.7,84.07142857,56.4,18.61428571,2.828571429,27.91428571,6.971428571,34.4,23.3,59.1,296.3514286,17.76571429,27.85714286,23.9,297.02,18.51142857,27.97142857,24.4,297.4514286,18.99142857,28.42857143,23.9,296.4357143,17.85428571,28.1,23.9,296.9957143,18.47,28.21428571,23.9,296.8471429,18.27857143,28.61428571,25,296.9242857,18.39142857,28.38571429,22.8,296.2885714,17.71571429,28.38571429,23.9
421,0.0484,0.0372,0.1550833,0.1645167,15.86,299.8428571,299.9357143,297.02,302.3,298.4,59.4,84.63571429,15.86,18.51142857,2.185714286,27.97142857,5.657142857,31.1,24.4,13.8,297.4514286,18.99142857,28.42857143,23.9,296.3514286,17.76571429,27.85714286,23.9,296.4357143,17.85428571,28.1,23.9,296.9957143,18.47,28.21428571,23.9,296.8471429,18.27857143,28.61428571,25,296.9242857,18.39142857,28.38571429,22.8,296.2885714,17.71571429,28.38571429,23.9,296.5028571,17.94571429,27.55714286,23.9
422,-0.0427,0.07076667,0.1536,0.1221429,8.19,299.6185714,299.8071429,296.3514286,301.4,298.1,35.8,82.46,8.19,17.76571429,2.328571429,27.85714286,6.2,32.2,23.9,10.5,296.4357143,17.85428571,28.1,23.9,297.4514286,18.99142857,28.42857143,23.9,296.9957143,18.47,28.21428571,23.9,296.8471429,18.27857143,28.61428571,25,296.9242857,18.39142857,28.38571429,22.8,296.2885714,17.71571429,28.38571429,23.9,296.5028571,17.94571429,27.55714286,23.9,297.0385714,18.54714286,28.27142857,23.9
423,0.12125,0.12125,0.2368143,0.2751714,86.21,300.7571429,300.8428571,297.4514286,302.7,299.2,20.7,82.30571429,86.21,18.99142857,2.428571429,28.42857143,6.985714286,32.8,23.9,38.6,296.9957143,18.47,28.21428571,23.9,296.4357143,17.85428571,28.1,23.9,296.8471429,18.27857143,28.61428571,25,296.9242857,18.39142857,28.38571429,22.8,296.2885714,17.71571429,28.38571429,23.9,296.5028571,17.94571429,27.55714286,23.9,297.0385714,18.54714286,28.27142857,23.9,297.1271429,18.63142857,28.45714286,24.4
424,0.0725,0.0509,0.2078286,0.1756286,49.52,300.5171429,300.5642857,296.4357143,303,298.9,15.4,78.53,49.52,17.85428571,2.385714286,28.1,6.528571429,32.8,23.9,23.4,296.8471429,18.27857143,28.61428571,25,296.9957143,18.47,28.21428571,23.9,296.9242857,18.39142857,28.38571429,22.8,296.2885714,17.71571429,28.38571429,23.9,296.5028571,17.94571429,27.55714286,23.9,297.0385714,18.54714286,28.27142857,23.9,297.1271429,18.63142857,28.45714286,24.4,297.4571429,19.01571429,29.07142857,24.4
425,0.03745,0.0167,0.1447,0.1523571,72.08,299.9442857,299.95,296.9957143,302.3,298.3,71.33,84.02571429,72.08,18.47,2.357142857,28.21428571,6.742857143,32.2,23.9,20.6,296.9242857,18.39142857,28.38571429,22.8,296.8471429,18.27857143,28.61428571,25,296.2885714,17.71571429,28.38571429,23.9,296.5028571,17.94571429,27.55714286,23.9,297.0385714,18.54714286,28.27142857,23.9,297.1271429,18.63142857,28.45714286,24.4,297.4571429,19.01571429,29.07142857,24.4,297.4671429,19.01,29.21428571,25
426,0.0715,0.096075,0.1718429,0.1558857,20.06,300.5957143,300.7214286,296.8471429,302.7,299,33.31,80.08571429,20.06,18.27857143,2.3,28.61428571,5.857142857,32.2,25,0,296.2885714,17.71571429,28.38571429,23.9,296.9242857,18.39142857,28.38571429,22.8,296.5028571,17.94571429,27.55714286,23.9,297.0385714,18.54714286,28.27142857,23.9,297.1271429,18.63142857,28.45714286,24.4,297.4571429,19.01571429,29.07142857,24.4,297.4671429,19.01,29.21428571,25,297.4014286,19.02714286,28.04285714,23.3
427,-0.03095,0.0628,0.1886286,0.1695286,54.05,300.4528571,300.4357143,296.9242857,302.9,298.5,45.31,81.29,54.05,18.39142857,2.3,28.38571429,6.742857143,32.8,22.8,11.7,296.5028571,17.94571429,27.55714286,23.9,296.2885714,17.71571429,28.38571429,23.9,297.0385714,18.54714286,28.27142857,23.9,297.1271429,18.63142857,28.45714286,24.4,297.4571429,19.01571429,29.07142857,24.4,297.4671429,19.01,29.21428571,25,297.4014286,19.02714286,28.04285714,23.3,297.3285714,18.90857143,28.75714286,22.8
428,0.0289,0.04713333,0.08254286,0.06893333,10.42,300.3371429,300.4571429,296.2885714,302.8,298.1,30.86,78.99,10.42,17.71571429,2.714285714,28.38571429,7.071428571,33.3,23.9,62.5,297.0385714,18.54714286,28.27142857,23.9,296.5028571,17.94571429,27.55714286,23.9,297.1271429,18.63142857,28.45714286,24.4,297.4571429,19.01571429,29.07142857,24.4,297.4671429,19.01,29.21428571,25,297.4014286,19.02714286,28.04285714,23.3,297.3285714,18.90857143,28.75714286,22.8,297.16,18.72428571,28.32857143,24.4
